id,client_id,latitude,longitude,min_budget,max_budget,desired_area_min,desired_area_max,property_type,floors,rooms,has_parking,distance_to_city_center,hospital_nearby,police_station_nearby,fire_station_nearby,public_transport_accessible,created_at
707,683,35.76571,2.56901,83473,324443,97,128,Studio,1,4,False,11.8,True,True,False,True,2025-06-28 21:36:52
708,507,34.34028,5.83582,171754,238427,97,154,Studio,3,4,True,12.5,True,False,True,False,2025-06-08 12:53:48
709,645,36.72122,-0.09934,153764,401570,44,96,Villa,2,3,True,4.6,True,True,True,False,2025-01-11 13:04:36
710,814,36.56097,3.70358,165758,219633,58,146,House,2,4,False,6.4,False,False,False,False,2024-10-16 00:03:09
711,547,34.98314,-0.58221,76463,235574,77,103,Apartment,3,5,True,4.7,True,True,True,True,2025-05-27 05:17:14
712,112,34.97441,2.07791,144431,318302,50,92,Apartment,3,1,True,10.8,True,True,True,False,2024-12-12 23:33:05
713,456,35.80241,4.97613,83687,284935,56,93,Studio,3,3,True,14.6,True,True,True,False,2025-03-30 05:51:02
714,589,34.09464,5.0445,97490,336823,78,176,Apartment,4,4,True,12.9,False,False,True,True,2025-03-20 01:47:34
715,926,35.69001,4.70584,96535,300874,91,188,House,4,5,False,18.8,True,False,True,True,2024-10-08 13:23:10
716,916,36.89798,-0.36331,96615,183709,73,135,Studio,4,2,True,4.8,False,False,False,True,2025-04-01 12:31:57
717,603,34.84995,2.74998,179051,238146,46,79,Villa,3,6,False,1.3,True,True,True,True,2025-03-17 03:24:15
718,567,36.37183,3.63914,112884,402545,100,135,Villa,3,2,True,9.4,False,True,False,True,2024-08-02 08:55:15
719,536,36.97946,5.25087,163208,286339,54,101,Apartment,1,6,False,8.4,False,True,False,True,2025-02-13 16:13:20
720,530,35.49731,6.86184,80106,273143,88,149,Villa,3,5,True,1.6,False,False,False,True,2025-05-08 18:55:09
721,742,34.41478,6.11875,103446,166232,68,158,Apartment,2,4,True,9.5,True,False,True,True,2025-04-27 12:19:08
722,816,36.50646,4.89004,146647,310739,95,182,Apartment,5,5,True,17.4,True,True,True,False,2025-01-09 14:07:34
723,680,35.09364,5.66026,118154,408692,96,117,Apartment,5,5,True,3.3,False,True,True,False,2024-10-13 19:07:10
724,607,34.15095,6.81272,89548,141005,72,153,House,4,6,True,1.3,True,False,False,True,2025-03-22 15:22:10
725,974,35.45342,2.7564,62190,295330,52,99,Studio,2,3,True,3.4,True,True,False,True,2024-08-07 04:41:17
726,634,35.36225,6.82219,121740,403563,42,111,Studio,4,3,True,1.4,False,False,True,True,2024-08-31 21:40:13
727,637,34.60674,-0.89056,129275,286633,85,168,House,4,1,False,8.8,False,False,True,True,2024-12-23 10:51:10
728,904,34.74334,-0.62606,87242,206091,67,110,House,3,2,False,18.4,False,False,False,True,2024-09-18 07:59:32
729,902,35.18126,1.41519,155899,427600,93,159,Apartment,4,6,True,19.9,False,True,False,False,2024-10-16 15:58:18
730,140,34.64873,2.82729,174680,460276,81,137,House,4,2,False,5.9,True,True,True,True,2025-01-15 13:34:46
731,917,36.19923,2.89197,131907,235079,58,108,House,4,2,True,14.6,False,True,True,False,2025-04-13 21:17:35
732,563,36.08653,3.26314,99668,208684,64,97,House,2,3,False,14.4,True,True,True,False,2025-05-11 23:15:07
733,737,36.45661,6.27371,53573,207064,100,156,Studio,3,5,False,4.3,True,True,True,False,2024-09-14 15:49:57
734,436,36.9726,4.30469,116075,308536,76,106,Studio,1,6,False,17.8,True,False,False,True,2025-05-07 19:52:33
735,674,35.3014,-0.04157,140036,297580,76,120,House,4,3,True,17.4,False,False,True,True,2024-11-19 12:14:48
736,332,34.74027,5.61543,86415,365890,89,114,Villa,3,5,False,14.9,True,True,False,True,2025-07-02 18:02:21
737,456,35.06721,2.02654,96002,327509,62,142,Villa,4,3,False,13.9,True,True,True,False,2025-02-25 23:56:15
738,138,36.51519,5.21899,122537,414707,49,138,Apartment,5,4,True,14.9,True,False,False,False,2025-02-24 17:13:49
739,507,34.63574,0.04101,61927,354213,97,135,Studio,1,2,False,13.6,False,True,False,False,2025-06-08 04:03:56
740,596,35.80769,3.42573,178871,236091,97,140,Apartment,2,4,True,6.9,True,False,False,True,2025-04-23 19:49:36
741,323,34.85226,1.65007,148309,263765,83,162,House,1,1,True,2.7,False,True,False,False,2025-01-25 14:30:37
742,968,34.2779,6.65863,50731,266092,53,124,Apartment,3,3,True,18.3,False,False,False,False,2024-10-12 21:17:23
743,795,35.31349,7.30419,142457,261435,65,159,Villa,5,1,False,1.5,False,False,False,True,2025-03-18 00:32:10
744,805,34.06784,1.2589,129934,299637,71,151,House,5,2,True,11.6,False,False,False,False,2025-06-24 08:06:54
745,311,35.87427,5.99616,155375,347790,70,124,Apartment,2,3,True,5.5,True,False,False,False,2025-06-30 10:14:02
746,290,34.28856,5.96925,166111,425105,75,105,Villa,3,4,True,11.9,True,False,True,False,2024-08-05 12:46:40
747,605,34.48379,7.15546,196292,395098,79,123,Apartment,3,1,True,3.4,True,True,False,False,2024-08-01 13:30:36
748,701,35.21708,1.38315,123093,401269,75,133,House,1,1,False,17.1,True,False,False,False,2025-04-19 03:01:03
749,385,35.81813,7.98177,51660,131075,50,147,Studio,5,1,True,14.6,True,True,False,False,2025-03-07 11:08:41
750,923,34.10504,6.9046,80084,361811,61,117,Apartment,3,5,False,4.5,False,False,True,True,2024-10-09 13:55:51
751,764,34.51187,0.14284,104923,252283,63,113,Villa,3,4,False,11.6,False,False,False,True,2025-06-13 11:17:25
752,272,36.42086,5.79175,51531,177713,84,129,Studio,4,4,True,4.2,True,True,True,False,2025-07-02 02:35:06
753,518,36.06316,5.01607,88142,315009,95,126,House,5,3,True,9.2,True,False,False,False,2025-05-06 03:11:14
754,200,35.748,3.26594,123576,417305,88,144,Studio,3,2,True,18.5,False,True,False,True,2024-08-05 12:13:38
755,441,34.05499,0.66863,74979,158206,98,161,Villa,5,3,False,12.8,False,False,False,True,2025-04-11 13:49:30
756,803,34.06058,-0.98494,91255,238789,59,130,Villa,5,4,False,14.5,True,True,False,False,2024-07-20 01:58:05
757,236,35.73126,2.74531,77864,136556,63,125,Villa,2,1,False,16.9,False,True,True,False,2025-04-21 04:46:54
758,117,36.79189,-0.23357,96868,293472,74,162,Apartment,3,6,True,1.4,True,True,False,False,2024-11-16 19:44:14
759,227,36.93947,6.56397,197412,269357,86,123,Studio,2,6,True,13.9,True,True,True,True,2025-03-19 05:36:07
760,384,35.78134,5.30328,141875,194381,85,113,Apartment,5,2,False,9.9,False,False,False,True,2025-06-21 17:32:47
761,247,36.96762,3.25896,113320,382641,79,165,Apartment,2,4,False,14.7,False,False,True,True,2025-04-21 23:48:56
762,988,35.26491,2.21028,174543,236861,82,123,House,4,4,True,12.9,False,False,False,True,2024-11-20 07:10:27
763,287,34.58268,6.41197,127810,231450,56,133,House,1,4,False,2.2,False,False,False,True,2025-04-19 18:08:09
764,457,36.03599,2.69722,117716,283422,92,173,Apartment,2,1,False,11.0,False,True,False,False,2025-01-05 12:41:59
765,600,36.82162,2.36996,188196,433913,70,109,House,2,4,False,3.0,True,False,True,True,2024-08-29 01:45:29
766,924,36.52319,3.04782,60587,137017,98,153,Villa,3,3,True,3.9,False,True,False,True,2024-10-14 04:12:05
767,665,36.56809,7.75352,185951,473875,50,108,Villa,5,3,True,4.7,False,True,False,True,2025-04-26 03:46:26
768,234,34.32839,2.15899,116372,274803,63,162,Apartment,2,6,True,18.8,True,True,False,False,2024-08-25 00:51:40
769,903,36.96548,1.90143,149753,305949,45,75,Villa,4,6,True,10.5,True,True,True,False,2024-09-16 05:46:40
770,452,35.72284,6.64491,190475,436551,74,148,Apartment,1,3,False,17.7,True,True,True,False,2025-06-07 10:20:53
771,799,34.83086,-0.06932,60468,216877,87,142,Studio,3,2,True,13.9,False,True,False,True,2025-05-03 01:14:36
772,128,35.4186,5.9734,79542,333246,54,82,Apartment,1,5,False,9.2,True,False,True,True,2025-03-05 11:58:17
773,554,34.0937,7.84767,196110,338459,89,169,House,2,3,True,17.6,True,False,True,False,2025-02-26 12:13:50
774,411,35.84163,2.52533,195752,257010,82,127,Apartment,1,6,False,17.0,True,False,True,True,2024-11-23 07:08:10
775,540,35.5823,0.05644,189194,468066,71,104,Apartment,1,4,True,4.4,True,False,True,True,2025-04-27 14:35:58
776,229,36.19098,-0.65008,166740,382816,85,116,Studio,2,1,True,15.3,True,False,False,False,2024-12-30 13:23:12
777,345,34.45878,6.8202,72072,361416,80,133,House,4,3,True,11.2,False,False,False,True,2025-05-23 05:40:56
778,456,36.18909,2.08894,170054,413190,52,102,Apartment,1,5,False,12.6,True,False,False,False,2024-08-22 20:29:53
779,131,34.82376,6.19236,102243,364244,77,136,House,5,4,False,6.2,True,False,True,True,2025-05-15 07:33:32
780,344,36.77999,7.51604,54382,257439,96,144,House,4,2,True,14.1,True,True,True,True,2024-12-07 20:51:52
781,571,36.17233,-0.70914,128003,215948,44,112,Villa,3,2,True,16.5,True,False,False,False,2025-05-18 18:45:25
782,245,35.70723,2.9161,50575,322981,82,114,House,3,1,True,19.2,True,True,False,True,2024-09-29 00:15:34
783,181,35.12114,4.22451,102276,211836,44,83,Apartment,1,5,False,5.2,False,True,False,False,2024-08-10 07:12:49
784,967,34.54424,2.33176,73018,324752,98,130,Villa,3,1,True,15.0,False,False,False,False,2025-04-13 18:56:51
785,435,35.50252,-0.96112,50200,264923,100,182,Studio,2,5,True,18.0,False,True,True,False,2025-01-22 14:31:35
786,296,35.22704,3.40785,85162,151597,95,165,Apartment,2,2,True,11.5,False,False,False,False,2024-08-10 18:59:46
787,835,36.9538,7.32257,55505,119847,75,171,Villa,3,3,False,18.8,False,True,True,False,2024-09-05 07:29:25
788,893,36.35843,3.85539,98150,163990,44,99,Villa,4,5,True,7.4,False,True,False,True,2025-02-16 19:22:11
789,252,35.3595,6.87282,109563,260499,75,157,House,5,1,False,8.8,False,True,True,False,2024-11-05 22:51:18
790,735,36.43416,0.85848,101196,359181,43,95,Studio,1,4,True,9.9,False,True,True,False,2024-08-01 04:03:00
791,112,35.91193,2.1893,166128,253674,85,167,Studio,2,6,True,5.8,True,True,False,True,2024-08-13 09:25:42
792,140,35.2222,2.44791,100869,159696,48,138,House,5,5,True,12.6,False,True,True,True,2024-12-30 22:36:46
793,980,34.90547,3.98262,66073,324718,89,155,Apartment,3,4,True,17.9,False,True,True,False,2025-04-12 23:40:18
794,121,34.00405,4.07862,57609,198152,95,179,House,4,6,True,1.7,True,False,False,True,2025-05-30 13:54:34
795,324,34.43434,7.72446,126536,393913,92,154,Studio,4,3,False,14.5,False,True,False,False,2025-07-15 21:29:30
796,969,34.86696,4.17409,178262,306807,66,105,Apartment,2,4,False,10.3,False,True,True,False,2024-10-25 20:51:53
797,626,35.76201,3.79291,176402,338517,67,97,House,4,3,True,14.1,True,False,True,False,2025-02-27 04:35:08
798,761,36.27619,7.9219,175593,454032,88,114,Studio,5,6,True,7.3,False,False,True,False,2025-06-10 21:00:27
799,896,35.80926,-0.32949,62775,145975,52,149,Studio,5,5,True,15.1,True,True,True,False,2025-04-08 06:08:38
800,128,36.0754,-0.50008,134509,250952,51,138,Villa,4,3,False,7.8,False,False,False,False,2024-07-21 06:50:49
801,318,35.26613,3.69601,140381,296318,82,128,House,3,1,True,16.6,True,False,True,True,2024-10-05 13:27:39
802,606,34.00822,2.05941,103380,403046,52,138,Apartment,2,2,True,18.6,True,False,False,False,2024-08-09 21:38:12
803,176,36.54916,5.19887,151596,435423,82,124,Villa,2,2,False,14.4,False,True,True,False,2024-12-11 10:15:57
804,862,36.63794,1.892,86832,321768,60,109,Studio,2,1,False,15.1,False,False,True,False,2024-11-30 08:06:06
805,840,35.67161,4.01452,120938,227476,44,118,Apartment,1,3,True,7.8,True,False,True,False,2024-10-03 05:06:26
806,599,35.94626,0.57496,119452,217296,61,139,Villa,2,6,True,12.4,False,False,True,True,2025-01-01 23:20:43
807,734,35.08217,6.66775,102319,367428,95,134,Studio,5,6,True,7.1,False,False,False,True,2024-08-13 06:37:16
808,353,34.85666,4.51161,54651,262972,68,153,Apartment,1,4,True,13.6,True,True,False,False,2025-02-02 10:33:53
809,209,35.03269,0.1377,126395,382213,80,131,Apartment,4,3,True,4.2,True,False,True,False,2024-12-14 09:44:08
810,207,34.77516,-0.1882,58991,321003,43,72,Villa,4,1,False,11.5,False,False,False,False,2025-04-07 11:57:01
811,262,36.60354,1.84525,103375,373092,96,162,Apartment,1,4,False,10.8,True,False,True,True,2024-11-27 06:22:57
812,842,34.398,5.26304,67823,166119,96,133,House,4,1,False,19.4,True,True,False,True,2024-12-28 18:53:57
813,674,34.02094,0.90179,112451,255506,49,117,House,3,2,False,10.6,True,True,False,False,2025-02-27 10:09:56
814,783,34.95704,4.17189,109321,187975,85,140,Apartment,4,6,False,12.2,False,True,False,False,2025-05-20 03:55:27
815,240,35.09107,5.0673,192242,463215,49,117,Villa,2,6,True,11.6,True,False,False,False,2024-08-14 11:27:05
816,880,35.58592,6.14911,103579,403000,46,98,Apartment,1,1,True,4.0,True,False,False,True,2024-09-22 16:57:24
817,259,34.85037,0.08167,183939,478560,80,139,Studio,5,6,False,3.7,False,True,False,True,2025-02-20 12:57:01
818,123,34.55004,0.04709,73550,244905,75,137,Studio,3,5,False,19.6,False,True,False,True,2024-08-29 19:28:52
819,698,36.85904,4.13908,138745,225151,69,105,Villa,4,3,False,18.6,False,True,True,True,2025-05-24 17:36:24
820,728,36.09816,3.8295,65002,343274,40,99,Apartment,3,1,True,13.7,True,True,True,False,2025-04-07 09:22:05
821,426,35.09653,6.17386,52148,352135,63,105,Apartment,1,1,True,4.6,False,True,True,True,2025-02-23 09:04:18
822,449,36.53995,0.65645,187706,303176,52,143,Villa,5,5,False,6.1,False,False,True,False,2025-02-19 16:31:16
823,118,35.9816,-0.76964,65822,312820,51,114,Studio,1,5,True,3.3,True,False,False,True,2025-06-16 04:23:39
824,837,36.70449,-0.8468,156143,295339,99,123,House,4,1,True,12.9,False,True,False,False,2025-06-18 00:45:19
825,692,34.22077,6.24641,76427,323811,83,110,Studio,1,6,True,2.2,True,True,True,False,2025-02-20 19:29:42
826,511,34.11566,-0.91873,75052,172677,67,114,House,3,2,False,14.6,False,True,False,False,2025-05-12 21:19:15
827,867,36.42324,4.62502,115633,317892,41,135,Apartment,1,1,True,19.0,True,True,True,True,2024-10-10 09:33:10
828,207,35.89327,2.08004,74041,273657,71,101,Villa,4,2,True,6.5,False,True,True,True,2024-11-21 09:58:40
829,316,34.49289,6.02035,182092,333681,52,147,Studio,1,3,True,13.0,True,True,True,True,2024-08-16 01:59:40
830,182,36.03744,0.93116,154433,416426,67,96,Villa,4,5,True,18.1,True,False,False,False,2024-09-06 08:44:28
831,407,36.22502,2.46349,162232,224843,79,169,House,5,1,False,16.4,False,False,True,True,2024-08-19 05:51:13
832,352,34.1378,5.40676,153618,272196,45,100,Apartment,5,2,False,5.6,False,True,False,False,2024-12-24 13:24:55
833,534,35.75585,-0.40556,158327,405459,96,137,Apartment,3,2,True,15.6,False,False,True,True,2024-12-17 06:33:13
834,650,35.77374,3.5172,85165,383469,82,134,Villa,3,1,False,6.7,False,False,False,False,2024-12-21 21:59:12
835,436,36.47637,3.46447,90098,146076,81,156,House,5,3,True,9.2,True,False,False,True,2025-05-04 19:09:59
836,622,34.88922,-0.92254,120828,220033,85,173,Studio,5,1,True,5.7,False,False,False,True,2025-06-10 22:31:47
837,435,35.1894,4.65752,168623,275224,96,183,Apartment,1,2,False,5.2,True,True,True,False,2024-07-30 14:43:17
838,541,35.1592,-0.29938,121510,280321,84,143,House,1,5,False,17.0,True,False,False,True,2024-08-03 18:38:18
839,526,36.79731,1.74807,186306,367371,60,146,Apartment,1,6,False,4.3,False,True,False,False,2024-11-09 01:07:10
840,840,34.71604,4.56609,55067,256496,94,148,Villa,5,5,False,11.7,False,True,True,False,2025-06-18 19:22:26
841,173,36.04233,-0.43071,99416,299735,74,99,Studio,2,3,False,13.8,False,True,False,False,2025-04-05 07:25:32
842,119,34.58144,1.37449,61438,250142,59,94,House,3,3,False,19.3,True,True,False,False,2025-03-11 18:04:45
843,318,35.13105,1.35049,133963,186682,58,129,House,5,2,False,12.4,False,True,True,True,2025-03-09 12:49:29
844,887,34.20422,3.52611,161728,295350,78,154,Studio,1,2,True,4.6,True,True,True,True,2025-01-23 04:34:39
845,114,35.73189,4.87488,137597,434883,50,130,Villa,2,5,False,12.7,False,True,False,True,2024-10-25 11:09:31
846,531,36.24724,-0.5448,80903,290590,59,97,Villa,4,6,False,9.2,False,False,True,False,2025-02-17 21:55:18
847,775,34.24383,-0.46829,199254,376554,74,101,Studio,3,5,False,8.9,False,False,False,True,2025-01-17 16:11:28
848,811,36.58778,5.52103,86482,190441,58,85,House,5,1,True,16.2,True,True,False,True,2025-03-01 12:23:55
849,611,34.90907,1.81897,60777,168964,70,106,Villa,4,6,False,16.0,True,False,True,False,2025-04-20 19:41:01
850,157,34.63126,2.76793,195616,251751,76,142,Studio,3,3,False,11.7,True,False,False,False,2024-11-08 04:41:01
851,964,36.0913,5.84568,53046,236442,98,119,House,2,4,True,9.4,True,False,True,False,2024-11-16 23:09:12
852,102,36.97231,1.30957,106639,167163,88,159,Apartment,5,3,False,13.2,True,False,True,True,2024-09-06 14:28:05
853,582,36.78973,-0.91112,97179,229112,41,93,Studio,4,1,True,7.4,True,True,True,True,2025-04-04 08:12:50
854,429,34.90261,0.32339,67750,257524,79,139,House,2,3,False,10.8,False,True,True,False,2024-07-21 12:58:39
855,385,36.23889,6.67294,125270,215328,94,158,Studio,5,3,True,15.8,True,True,True,True,2024-11-16 06:55:18
856,156,36.68394,-0.53526,121824,228107,62,124,House,2,4,False,1.2,False,False,False,True,2025-04-30 18:24:01
857,991,34.04591,7.83607,194029,323903,88,143,Villa,2,3,False,6.0,False,False,True,False,2025-01-23 14:05:48
858,518,35.67967,1.15005,60166,171246,56,133,House,5,5,True,19.4,True,True,True,True,2024-11-19 12:43:24
859,601,35.18293,3.78781,93454,231808,59,79,Studio,3,5,False,18.0,True,False,False,True,2024-12-09 15:58:27
860,209,36.48393,5.58324,171012,470798,45,116,Studio,3,2,False,18.5,False,True,False,True,2024-12-12 19:17:27
861,338,36.5038,2.72251,84483,263416,63,134,Villa,1,2,True,9.1,False,False,True,True,2024-08-18 17:59:23
862,265,36.93322,-0.63849,84877,150802,55,107,Villa,4,1,False,2.4,True,True,False,True,2025-05-03 21:18:38
863,727,36.13169,4.26734,189829,314222,49,139,House,4,1,True,12.8,False,False,False,False,2024-08-31 16:14:57
864,329,35.71945,0.86206,188060,446499,97,149,Villa,2,5,False,16.4,False,True,True,True,2025-04-02 01:41:31
865,568,35.56435,7.78149,99402,377414,54,74,House,3,1,False,2.7,True,True,True,False,2025-05-26 20:03:21
866,864,34.25931,6.08605,177320,305903,89,160,House,4,4,True,12.9,True,False,False,True,2024-08-08 03:21:43
867,860,34.35885,0.03178,138290,253361,50,121,Apartment,2,3,False,19.6,True,False,False,False,2025-05-31 08:55:36
868,489,36.57485,3.18796,81574,374128,76,121,House,4,4,True,13.0,True,True,False,False,2025-02-27 11:59:49
869,587,35.64058,6.44974,55938,154511,71,143,House,2,3,False,2.0,False,True,True,True,2025-07-17 11:32:36
870,744,35.08317,0.34147,88083,203048,79,163,Apartment,4,1,False,13.8,True,True,False,True,2024-11-24 07:10:48
871,581,36.46944,4.65515,128509,224031,77,110,Studio,5,1,False,17.3,False,False,False,False,2024-07-24 02:58:16
872,356,34.08504,7.63472,138558,411715,81,154,House,5,2,False,17.5,True,False,False,False,2025-02-19 12:29:23
873,443,35.35304,0.28595,169755,376111,66,142,Studio,1,1,False,15.7,False,False,True,True,2024-09-27 01:58:17
874,207,34.6976,4.01341,102137,299151,65,132,Apartment,4,4,False,6.7,False,True,True,False,2025-07-01 09:44:08
875,336,35.79303,3.79521,187443,366081,63,114,Studio,3,4,False,3.1,False,True,False,True,2025-01-11 00:37:27
876,651,34.18768,2.45703,190079,252300,52,91,Apartment,2,4,False,9.7,True,True,True,True,2024-11-24 11:34:06
877,431,35.91516,3.06288,149338,354363,45,97,House,5,6,True,16.2,False,False,False,False,2024-08-31 10:21:28
878,868,35.9822,2.7635,110398,182227,56,118,Villa,1,1,False,5.7,False,True,True,False,2025-01-11 02:14:05
879,969,34.69126,7.26454,56713,125182,53,122,Apartment,2,5,False,6.8,False,True,True,False,2024-12-27 05:11:56
880,487,36.70522,5.78817,105549,351097,63,95,Studio,1,1,True,14.0,True,False,True,False,2024-08-31 10:12:03
881,928,34.80205,5.70552,85884,289575,58,127,Studio,3,5,False,11.7,False,True,False,False,2024-12-26 15:44:23
882,761,36.74674,7.34732,196038,479780,71,118,Studio,2,3,True,9.6,False,False,True,False,2025-01-16 11:35:17
883,839,35.95752,0.93619,65675,156635,59,86,Studio,1,5,False,14.2,True,True,False,True,2025-03-19 20:35:50
884,103,36.92017,3.08154,146632,344153,61,151,Villa,4,4,True,17.8,False,True,True,True,2025-04-24 07:04:28
885,135,34.0265,5.05109,136200,357773,98,121,Villa,3,2,True,10.4,True,True,True,True,2024-09-22 08:22:58
886,498,35.54727,3.46501,66023,179130,69,99,House,4,6,False,18.3,False,False,True,True,2024-08-06 12:45:12
887,688,34.82994,3.04854,58649,291319,100,146,Studio,3,3,True,14.8,False,True,True,True,2024-08-02 03:36:18
888,504,36.47106,-0.29977,109579,163918,51,131,House,5,2,False,12.8,True,True,True,True,2025-06-23 18:31:24
889,689,35.17465,6.25569,194303,420468,44,128,Villa,5,6,True,15.7,False,False,False,True,2025-04-12 21:05:45
890,883,36.73598,3.33923,53550,163050,40,65,Studio,4,5,True,3.6,False,False,True,False,2025-04-15 20:09:23
891,874,34.21218,-0.18483,147756,377311,81,149,Studio,2,6,True,8.6,True,False,False,True,2024-09-12 08:32:01
892,610,35.04467,-0.23684,186375,465034,79,121,House,4,2,True,15.1,True,True,False,False,2025-03-14 19:58:53
893,197,34.77851,1.56189,154907,271237,91,113,Studio,4,5,True,7.1,False,False,False,False,2025-03-08 09:11:38
894,130,34.36922,3.53586,97384,280196,52,98,House,5,2,False,6.6,True,False,False,True,2024-12-29 13:30:21
895,539,35.42875,4.62998,84661,310333,75,101,Apartment,2,2,False,7.5,False,False,False,False,2025-07-04 19:31:48
896,997,36.98552,1.08428,137214,362829,94,184,Apartment,4,5,False,12.4,False,False,False,True,2024-11-28 14:32:04
897,472,35.76423,2.36151,186379,413838,94,153,Villa,2,4,True,13.6,True,True,False,True,2025-02-13 05:19:19
898,139,35.63313,1.9596,128900,230245,49,124,Studio,5,2,True,18.4,False,True,True,True,2025-03-19 21:57:36
899,760,36.81372,-0.34811,182039,405389,96,150,Villa,5,6,False,18.8,False,False,False,False,2024-10-04 22:32:35
900,407,34.19341,2.89001,123257,330366,44,120,House,1,4,False,7.6,False,True,True,True,2025-02-03 03:10:03
901,143,35.3374,7.14357,166176,421569,87,111,Apartment,2,3,True,8.0,False,True,False,False,2025-07-10 22:45:57
902,472,35.78627,0.15826,135097,318624,97,172,Apartment,2,5,True,16.3,True,False,False,False,2024-12-28 01:02:21
903,421,34.34062,2.73406,61105,137204,68,124,Studio,2,6,False,8.5,True,True,False,True,2024-09-05 21:47:57
904,210,36.74684,6.07815,105941,276679,76,118,Villa,1,2,False,5.0,False,False,False,False,2024-12-14 05:16:42
905,300,35.53495,-0.4939,165743,350555,98,167,Studio,1,3,True,18.2,True,False,False,False,2025-01-10 21:10:21
906,991,36.65007,0.03709,159243,267712,91,178,House,4,6,False,1.8,False,False,False,False,2025-04-20 15:31:11
907,677,36.37315,-0.21928,130564,233793,44,67,House,5,4,True,12.5,True,True,False,True,2024-10-05 19:23:44
908,476,36.43844,-0.47206,58512,136183,61,94,House,3,1,False,15.5,False,True,False,True,2025-03-17 07:07:05
909,854,36.23514,3.55573,124546,333444,44,76,Villa,1,3,False,4.5,False,True,True,True,2024-08-11 18:28:06
910,467,34.96944,0.9385,70091,167690,69,109,Studio,4,4,True,9.7,True,False,True,True,2025-03-21 20:04:49
911,149,36.33545,5.32376,175946,257419,69,118,Studio,3,4,True,6.3,True,False,False,True,2024-12-31 21:59:18
912,386,36.86295,0.37935,153519,210674,61,111,Apartment,2,1,True,14.1,True,True,False,True,2024-12-24 03:25:09
913,287,36.15393,6.98243,104399,163661,43,68,Studio,2,3,True,11.4,True,True,True,True,2025-05-15 09:21:44
914,563,34.44719,2.34973,185773,325852,72,145,Studio,5,3,True,17.8,False,True,False,True,2025-07-15 00:25:53
915,964,34.22079,2.7055,197255,248211,87,149,Studio,5,1,True,18.3,False,True,False,True,2024-08-21 18:12:46
916,350,34.45401,6.97235,142566,384990,45,95,House,1,6,False,18.8,True,False,False,False,2025-05-07 07:57:58
917,623,35.48688,2.30351,125313,294739,55,98,House,5,3,True,7.1,True,True,False,False,2025-03-22 15:15:45
918,329,34.98221,5.90167,113981,204210,92,172,Villa,1,6,False,2.4,False,True,True,True,2025-01-31 10:47:01
919,169,34.05357,5.18273,79750,185970,68,160,Studio,4,6,False,15.7,False,True,True,True,2024-12-17 16:02:25
920,268,35.45375,5.80912,193733,492131,62,126,Apartment,3,3,True,9.5,False,False,False,False,2025-01-15 23:00:05
921,748,34.72702,-0.10144,151769,218211,63,89,Apartment,1,5,False,11.6,True,False,True,False,2024-11-02 14:04:19
922,856,35.51994,7.59701,183399,463145,100,133,Villa,5,5,True,16.6,True,True,True,True,2025-06-04 21:29:59
923,595,34.3608,3.11144,85470,145917,92,123,Apartment,1,1,True,3.2,True,False,False,False,2025-06-29 05:26:36
924,805,35.52528,1.53922,117468,293020,56,76,Studio,2,2,True,19.2,True,True,True,True,2025-03-20 16:50:30
925,831,36.00934,6.28918,69840,277780,74,139,Villa,5,1,False,6.0,False,False,True,False,2024-11-26 04:44:54
926,878,34.80502,2.63918,79568,234243,87,179,Studio,3,1,True,11.1,True,True,True,True,2025-06-05 07:59:55
927,971,35.47703,5.36665,151494,366820,46,128,Apartment,2,5,False,4.8,True,True,True,False,2025-06-15 22:20:31
928,456,36.20671,2.83936,189493,339179,93,158,Studio,3,3,True,15.8,False,False,True,True,2025-06-16 22:31:41
929,845,36.98343,3.10382,97914,360472,65,159,Apartment,3,1,False,7.4,False,False,True,False,2024-10-13 12:34:47
930,325,34.11509,7.12426,120948,289467,50,90,Villa,5,6,False,13.0,True,False,False,True,2024-09-30 05:43:31
931,517,36.10678,6.25056,154862,295076,78,111,Studio,5,3,False,3.0,True,True,False,False,2025-04-22 20:52:50
932,350,34.58004,1.81581,166624,295260,55,152,Apartment,3,4,True,3.9,False,False,False,True,2024-07-23 19:39:56
933,436,35.39472,2.80551,175646,435402,77,147,House,1,6,False,6.4,True,True,True,True,2025-01-07 19:29:04
934,881,36.38106,6.90868,112195,210524,84,139,Studio,2,1,False,13.7,False,False,False,False,2024-12-17 20:58:46
935,382,35.55157,5.46779,113790,332232,46,103,Villa,5,1,True,6.7,False,False,True,True,2025-06-10 14:30:37
936,539,35.36501,7.74479,60515,137000,69,109,Apartment,5,3,False,17.0,True,True,True,True,2024-10-31 18:45:55
937,373,36.76995,1.98314,167599,227926,99,198,Studio,5,1,True,14.4,True,True,False,True,2024-07-24 19:35:21
938,283,36.46344,7.98894,78567,212927,73,128,Villa,4,2,False,12.2,False,False,True,True,2024-10-01 22:30:28
939,790,35.20309,6.99457,52072,216054,48,129,Studio,3,6,False,8.4,True,False,False,False,2024-11-11 10:13:00
940,445,35.42427,6.41881,170522,427120,77,122,House,1,5,False,13.2,True,True,True,False,2025-07-08 02:14:11
941,866,35.86571,1.13879,146460,353874,76,115,Studio,5,6,True,19.1,True,False,True,True,2024-08-12 12:35:05
942,843,34.94076,5.15998,119381,226497,72,100,House,4,3,True,5.6,False,True,False,False,2025-02-02 19:55:15
